,pathway,code,nodes,"1% O2, CyA+-1% O2, CyA-","1% O2, CyA--19% O2, CyA-","19% O2, CyA--1% O2, CyA+"
10,Acute myeloid leukemia,05221,"['KRAS', 'NRAS', 'FLT3', 'SPI1', 'CEBPA', 'MYC', 'JUP', 'CCND1', 'PIM1', 'RUNX1', 'BAD', 'PIM2', 'GRB2', 'MTOR', 'EIF4EBP1', 'CEBPE', 'BCL2A1', 'PER2', 'DUSP6', 'PPARD', 'RARA', 'ZBTB16', 'RUNX1T1', 'NFKB1', 'RELA', 'STAT3', 'STAT5A', 'STAT5B', 'TCF7', 'TCF7L1', 'TCF7L2', 'LEF1', 'PML', 'HRAS', 'IKBKB', 'IKBKG', 'MAP2K1', 'MAP2K2', 'BRAF', 'RAF1', 'ARAF', 'CCNA2', 'CHUK', 'RPS6KB1', 'RPS6KB2', 'SOS1', 'SOS2', 'AKT1', 'AKT2', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'PIK3R3', 'MAPK1', 'MAPK3']",1.8115591345583713,0.368810184663888,0.16884576253903333
11,Phagosome,04145,"['STX18', 'VAMP3', 'ITGB1', 'MSR1', 'PIK3C3', 'EEA1', 'RILP', 'CYBA', 'NCF4', 'NCF1', 'NCF2', 'RAC1', 'TUBB', 'HGS', 'M6PR', 'PIKFYVE', 'STX12', 'STX7', 'OLR1', 'TLR2', 'TLR6', 'TLR4', 'SCARB1', 'CALR', 'CANX', 'TFRC', 'CORO1A', 'SEC22B', 'CYBB', 'RAB5A', 'RAB5B', 'RAB5C', 'RAB7A', 'DYNC1H1', 'DYNC1I2', 'DYNC1LI2', 'DYNC1LI1', 'DYNC2H1', 'TUBA1B', 'TUBA4A', 'TUBA1A', 'TUBAL3', 'TUBA1C', 'TUBB3', 'TUBB4A', 'TUBB4B', 'TUBB2B', 'TUBB2A']",0.2551046997306588,0.31451996620392814,0.3284142884080076
12,Basal cell carcinoma,05217,"['GLI1', 'APC', 'PTCH1', 'SUFU', 'SMO', 'CTNNB1', 'GSK3B', 'TP53', 'CDKN1A', 'BAX', 'DDB2', 'POLK', 'BAK1', 'PTCH2', 'WNT3', 'WNT6', 'FZD2', 'FZD3', 'FZD4', 'FZD6', 'TCF7', 'TCF7L1', 'TCF7L2', 'LEF1', 'WNT5A', 'WNT10B', 'WNT2B', 'WNT10A', 'WNT5B', 'DVL1', 'DVL2', 'DVL3', 'FZD5', 'FZD1', 'FZD8', 'GADD45A', 'GADD45B']",0.5554165828307124,1.115454635850999,1.9660932782641591
13,Non-small cell lung cancer,05223,"['FOXO3', 'CASP9', 'BAD', 'PDPK1', 'CCND1', 'EGFR', 'STK4', 'ERBB2', 'RB1', 'GRB2', 'RASSF1', 'RASSF5', 'CDKN2A', 'FHIT', 'KRAS', 'JAK3', 'TP53', 'CDKN1A', 'BAX', 'DDB2', 'POLK', 'BAK1', 'PRKCA', 'PRKCB', 'PRKCG', 'CDK4', 'CDK6', 'E2F1', 'E2F2', 'E2F3', 'HRAS', 'NRAS', 'PLCG1', 'PLCG2', 'RXRA', 'RXRB', 'MAP2K1', 'MAP2K2', 'BRAF', 'RAF1', 'ARAF', 'EML4', 'STAT3', 'STAT5A', 'STAT5B', 'AKT1', 'AKT2', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'PIK3R3', 'SOS1', 'SOS2', 'MAPK1', 'MAPK3', 'GADD45A', 'GADD45B', 'KIF5A', 'KIF5B', 'KIF5C']",1.0376462124343035,0.19466718420959395,0.1632197840825645
14,Allograft rejection,05330,"['PRF1', 'CD28', 'IFNG', 'TNF', 'CD40', 'FAS', 'CD80', 'CD86']",0.26348299834277317,0.1707659573934861,0.24129291186859794
15,cGMP-PKG signaling pathway,04022,"['RGS2', 'RHOA', 'SRF', 'RAF1', 'BAD', 'VASP', 'NOS3', 'PRKCE', 'INSR', 'NPR2', 'PPP1R12A', 'PRKG2', 'ITPR1', 'ITPR2', 'ITPR3', 'KCNMB3', 'KCNMB4', 'CACNA1D', 'ROCK1', 'ROCK2', 'GNA11', 'NFATC1', 'NFATC2', 'NFATC3', 'NFATC4', 'MEF2A', 'MEF2B', 'MEF2C', 'MEF2D', 'MAP2K1', 'MAP2K2', 'CREB1', 'ATF2', 'ATF4', 'CREB3', 'CREB5', 'ATF6B', 'PIK3CG', 'ADCY3', 'ADCY4', 'ADCY5', 'ADCY7', 'ADCY9', 'PDE3B', 'VDAC1', 'VDAC2', 'VDAC3', 'PPIF', 'IRS1', 'IRS2', 'ADRB2', 'ADORA3', 'GNA12', 'GNA13', 'PPP1CA', 'PPP1CB', 'PPP1CC', 'PLCB1', 'PLCB2', 'PLCB3', 'PPP3CA', 'PPP3CB', 'PPP3CC', 'PPP3R1', 'BORCS8', 'ATP2A1', 'ATP2A2', 'ATP2A3', 'MAPK1', 'MAPK3', 'CREB3L4', 'CREB3L2', 'SLC8A1', 'ATP1A1', 'ATP1A3', 'ATP1B1', 'ATP1B3', 'ATP2B1', 'ATP2B4', 'GTF2I', 'PIK3R5', 'AKT1', 'AKT2', 'SLC25A4', 'SLC25A5', 'SLC25A6', 'MYLK4', 'MYLK2', 'MYLK3', 'CALM1', 'CALM2', 'CALM3', 'CALML3', 'CALML4', 'GNAI2', 'GNAI3']",2.1244227715269686,1.2400176107665597,1.5047170382531745
16,Steroid hormone biosynthesis,00140,"['STS', 'HSD11B2', 'COMT', 'SULT1E1', 'HSD17B1', 'HSD17B6', 'HSD17B8', 'HSD17B7', 'HSD17B12', 'SRD5A1', 'SRD5A3', 'CYP2E1', 'HSD11B1L', 'LRTOMT']",0.23800687123907263,0.11430385974323361,0.25964917328771564
17,HIF-1 signaling pathway,04066,"['CUL2', 'RBX1', 'ELOB', 'ELOC', 'VEGFA', 'VHL', 'ARNT', 'EP300', 'HIF1A', 'SLC2A1', 'MTOR', 'PDK1', 'GAPDH', 'PFKFB3', 'TF', 'TFRC', 'FLT1', 'NOS3', 'HMOX1', 'TLR4', 'IFNG', 'STAT3', 'EIF4EBP1', 'EIF4E', 'BCL2', 'CYBB', 'RPS6', 'INSR', 'EGFR', 'IGF1R', 'ERBB2', 'PLCG1', 'PLCG2', 'PRKCA', 'PRKCB', 'PRKCG', 'PDHB', 'RELA', 'NFKB1', 'IFNGR1', 'IFNGR2', 'MAP2K1', 'MAP2K2', 'CDKN1A', 'CDKN1B', 'EGLN2', 'EGLN3', 'EGLN1', 'CREBBP', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'PIK3R3', 'AKT1', 'AKT2', 'LDHAL6A', 'LDHA', 'LDHB', 'LDHC', 'PDHA1', 'CAMK2B', 'CAMK2D', 'CAMK2G', 'HK1', 'HK2', 'PFKL', 'PFKM', 'PFKP', 'ALDOA', 'ALDOB', 'ALDOC', 'ENO1', 'ENO2', 'ENO3', 'PGK1', 'PGK2', 'EIF4E1B', 'EIF4E2', 'RPS6KB1', 'RPS6KB2', 'MAPK1', 'MAPK3', 'MKNK2', 'MKNK1']",2.3067997671865332,2.396384346890845,1.0085725580051237
18,Glutamatergic synapse,04724,"['GNAS', 'TRPC1', 'CACNA1A', 'DLG4', 'DLGAP1', 'GRM8', 'GRIK1', 'GRIK5', 'GRIN2D', 'GRM2', 'ADCY3', 'ADCY4', 'ADCY5', 'ADCY7', 'ADCY9', 'ITPR1', 'ITPR2', 'ITPR3', 'PRKCA', 'PRKCB', 'PRKCG', 'GNB1', 'GNB2', 'GNB3', 'GNB4', 'GNB5', 'GNG2', 'GNG3', 'GNG5', 'GNG7', 'GNG10', 'GNG12', 'GNGT2', 'PRKACA', 'PRKACB', 'PLCB1', 'PLCB2', 'PLCB3', 'GNAI2', 'GNAI3', 'PPP3CA', 'PPP3CB', 'PPP3CC', 'PPP3R1', 'GRK2', 'PLA2G4B', 'PLA2G4C', 'JMJD7', 'PLD2', 'MAPK1', 'MAPK3', 'HOMER3', 'HOMER2', 'HOMER1']",0.5487057615548145,0.416377868329324,0.5812494703158515
19,Parkinson disease,05012,"['LRRK2', 'SNCAIP', 'PARK7', 'PINK1', 'UCHL1', 'HTRA2', 'CASP9', 'CASP3', 'APAF1', 'ADORA2A', 'ADCY5', 'EIF2AK3', 'ERN1', 'EIF2S1', 'ATF4', 'XBP1', 'DDIT3', 'HSPA5', 'PLCG1', 'TUBB', 'BAX', 'BCL2L1', 'TRAP1', 'TP53', 'DAXX', 'MAP3K5', 'NFE2L2', 'DUSP1', 'MCU', 'SOD1', 'CYCS', 'ATF6', 'KEAP1', 'UBB', 'UBC', 'UBE2L3', 'UBE2L6', 'NDUFV1', 'NDUFV2', 'NDUFV3', 'NDUFA1', 'NDUFA2', 'NDUFA3', 'NDUFA4', 'NDUFA5', 'NDUFA6', 'NDUFA7', 'NDUFA8', 'NDUFA9', 'NDUFA10', 'NDUFAB1', 'NDUFA11', 'NDUFA12', 'NDUFA13', 'NDUFB1', 'NDUFB2', 'NDUFB3', 'NDUFB4', 'NDUFB5', 'NDUFB6', 'NDUFB7', 'NDUFB8', 'NDUFB9', 'NDUFB10', 'NDUFB11', 'NDUFS1', 'NDUFS2', 'NDUFS3', 'NDUFS4', 'NDUFS5', 'NDUFS6', 'NDUFS7', 'NDUFS8', 'NDUFC1', 'NDUFC2', 'SDHA', 'SDHB', 'SDHC', 'SDHD', 'UQCRFS1', 'CYC1', 'VDAC1', 'PPIF', 'VDAC2', 'VDAC3', 'GNAL', 'GNAS', 'PSMA6', 'PSMA2', 'PSMA4', 'PSMA7', 'PSMA5', 'PSMA1', 'PSMA3', 'PSMB6', 'PSMB7', 'PSMB3', 'PSMB2', 'PSMB5', 'PSMB1', 'PSMB4', 'PSMC2', 'PSMC1', 'PSMC4', 'PSMC6', 'PSMC3', 'PSMC5', 'PSMD2', 'PSMD1', 'PSMD3', 'PSMD9', 'PSMD12', 'PSMD11', 'PSMD6', 'PSMD7', 'PSMD13', 'PSMD4', 'PSMD14', 'PSMD8', 'ITPR1', 'ITPR2', 'ITPR3', 'MFN1', 'MFN2', 'UBA1', 'UBA7', 'RPS27A', 'UBA52', 'KCTD14', 'NDUFA4L2', 'UQCR11', 'UQCRQ', 'UQCR10', 'UQCRHL', 'UQCRB', 'UQCRC1', 'UQCRC2', 'UQCRH', 'SLC25A4', 'SLC25A5', 'SLC25A6', 'GNAI2', 'GNAI3', 'PRKACA', 'PRKACB', 'PSMA8', 'ADRM1', 'SEM1', 'CALM1', 'CALM2', 'CALM3', 'CALML3', 'CALML4', 'CAMK2B', 'CAMK2D', 'CAMK2G', 'KIF5A', 'KIF5B', 'KIF5C', 'KLC1', 'KLC2', 'KLC4', 'TUBA1B', 'TUBA4A', 'TUBA1A', 'TUBAL3', 'TUBA1C', 'TUBB3', 'TUBB4A', 'TUBB4B', 'TUBB2B', 'TUBB2A', 'MAPK8', 'MAPK9', 'TXN2', 'TXN']",0.1197110630907321,0.05712965490823274,0.053914772759643105
20,Amoebiasis,05146,"['IL1B', 'FN1', 'CASP3', 'TNF', 'HSPB1', 'TLR2', 'IFNG', 'PRDX1', 'C9', 'VCL', 'PTK2', 'LAMC1', 'LAMB4', 'NFKB1', 'RELA', 'TLR4', 'C8G', 'GNAS', 'GNAL', 'GNA11', 'PRKCA', 'PRKCB', 'PRKCG', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'PIK3R3', 'PLCB1', 'PLCB2', 'PLCB3', 'PRKACA', 'PRKACB', 'SERPINB6', 'SERPINB9', 'SERPINB3']",0.2333393633943189,0.16602226016365573,0.19330296906913885
21,Hypertrophic cardiomyopathy,05410,"['SGCB', 'SGCA', 'DAG1', 'EMD', 'LMNA', 'TNNC1', 'DMD', 'MYL2', 'TTN', 'ACE', 'TNF', 'ITGB1', 'ITGB4', 'ITGB7', 'TPM1', 'TPM3', 'TPM4', 'LAMA2', 'ACTB', 'ACTG1']",0.36562377842778987,0.2535306302537359,0.3402742935537004
22,N-Glycan biosynthesis,00510,"['ALG14', 'DPM3', 'DPM2', 'ALG6', 'ALG12', 'ALG9', 'ALG3', 'DOLPP1', 'FUT8', 'MGAT3', 'MGAT2', 'GANAB', 'MOGS', 'ALG11', 'ALG5', 'ALG2', 'ALG1', 'ALG13', 'DPM1', 'DOLK', 'ALG10', 'ALG8', 'OST4', 'MGAT1', 'SRD5A3', 'MAN1B1', 'DPAGT1', 'MGAT5', 'MGAT5B', 'B4GALT1', 'B4GALT2', 'B4GALT3', 'WBP1', 'ST6GAL1', 'MAN2A2', 'MAN2A1', 'MGAT4B', 'MGAT4A', 'STT3B', 'STT3A', 'ALG10B', 'MAN1A2', 'MAN1A1', 'MAN1C1', 'DAD1', 'DDOST', 'RPN1', 'RPN2']",0.31904158634477453,0.08930324585351626,0.1724539575680004
23,Oocyte meiosis,04114,"['CDK1', 'CCNB2', 'MAP2K1', 'CDC20', 'CCNB1', 'FBXO5', 'FBXO43', 'CDC25C', 'CDK2', 'PLK1', 'AURKA', 'STAG3', 'SMC3', 'IGF1R', 'SLK', 'BUB1', 'PKMYT1', 'ESPL1', 'REC8', 'SGO1', 'MAD2L2', 'APC2', 'RBX1', 'CUL1', 'SKP1', 'ITPR1', 'ITPR2', 'ITPR3', 'ADCY3', 'ADCY4', 'ADCY5', 'ADCY7', 'ADCY9', 'YWHAE', 'MAD2L1', 'MAD1L1', 'RPS6KA1', 'RPS6KA2', 'RPS6KA3', 'MAPK1', 'MAPK3', 'ANAPC10', 'ANAPC16', 'CDC26', 'ANAPC13', 'ANAPC15', 'ANAPC2', 'ANAPC4', 'ANAPC5', 'ANAPC7', 'ANAPC11', 'ANAPC1', 'CDC23', 'CDC16', 'CDC27', 'PTTG2', 'PTTG1', 'CCNE1', 'CCNE2', 'FBXW11', 'BTRC', 'CAMK2B', 'CAMK2D', 'CAMK2G', 'CALM1', 'CALM2', 'CALM3', 'CALML3', 'CALML4', 'PPP3CA', 'PPP3CB', 'PPP3CC', 'PPP3R1', 'CPEB2', 'CPEB3', 'CPEB1', 'CPEB4', 'PRKACA', 'PRKACB', 'YWHAQ', 'YWHAB', 'YWHAG', 'YWHAH', 'YWHAZ', 'PPP1CA', 'PPP1CB', 'PPP1CC', 'MAPK14', 'MAPK11', 'MAPK13', 'MAPK12', 'PPP2R5A', 'PPP2R5B', 'PPP2R5C', 'PPP2R5D', 'PPP2R5E', 'PPP2CA', 'PPP2CB', 'PPP2R1A', 'PPP2R1B', 'SPDYA']",2.624595585174171,2.788208627833202,1.9961111542155525
24,Wnt signaling pathway,04310,"['SMAD3', 'ROCK2', 'RHOA', 'JUN', 'MYC', 'SMAD4', 'EP300', 'RUVBL1', 'CHD8', 'NLK', 'MAP3K7', 'RBX1', 'CUL1', 'SKP1', 'CACYBP', 'APC', 'SIAH1', 'TP53', 'CTNNB1', 'PSEN1', 'GSK3B', 'SENP2', 'CSNK1E', 'PORCN', 'BAMBI', 'SERPINF1', 'INVS', 'NOTUM', 'RYK', 'RNF43', 'ZNRF3', 'CBY1', 'PPARD', 'CTNNBIP1', 'NFATC1', 'NFATC2', 'NFATC3', 'NFATC4', 'PRKCA', 'PRKCB', 'PRKCG', 'FZD2', 'FZD3', 'FZD4', 'FZD6', 'RAC1', 'RAC2', 'RAC3', 'CCND1', 'CCND2', 'CCND3', 'TCF7', 'TCF7L1', 'TCF7L2', 'LEF1', 'AXIN1', 'AXIN2', 'FRAT1', 'FRAT2', 'CSNK2B', 'WNT3', 'WNT6', 'ROR2', 'PPP3CA', 'PPP3CB', 'PPP3CC', 'PPP3R1', 'CAMK2B', 'CAMK2D', 'CAMK2G', 'PLCB1', 'PLCB2', 'PLCB3', 'FZD5', 'FZD1', 'FZD8', 'WNT5A', 'WNT5B', 'MAPK8', 'MAPK9', 'DAAM1', 'DVL1', 'DVL2', 'DVL3', 'PRICKLE1', 'PRICKLE2', 'PRICKLE3', 'VANGL2', 'VANGL1', 'TLE3', 'TLE4', 'TLE6', 'CTBP1', 'CREBBP', 'CSNK1A1', 'FBXW11', 'BTRC', 'TBL1X', 'TBL1XR1', 'APC2', 'NKD1', 'NKD2', 'PRKACA', 'PRKACB', 'CSNK2A1', 'CSNK2A2', 'CSNK2A3', 'LRP6', 'LRP5', 'WNT10B', 'WNT2B', 'WNT10A']",2.581568244798658,1.3910244467383952,1.4050735604273936
25,mRNA surveillance pathway,03015,"['UPF1', 'UPF2', 'SMG1', 'SMG5', 'SMG7', 'SMG6', 'ETF1', 'RNGTT', 'RNMT', 'PABPN1', 'PELO', 'FIP1L1', 'NUDT21', 'PCF11', 'CLP1', 'CPSF3', 'CPSF2', 'CPSF1', 'CPSF4', 'CSTF1', 'CSTF2', 'CSTF3', 'SYMPK', 'WDR82', 'SSU72', 'RBM8A', 'MAGOH', 'EIF4A3', 'CASC3', 'ACIN1', 'RNPS1', 'SAP18', 'SRRM1', 'PNN', 'NCBP1', 'DDX39B', 'NCBP2', 'GLE1', 'TARDBP', 'HBS1L', 'WDR33', 'ALYREF', 'PYM1', 'FUS', 'UPF3B', 'UPF3A', 'GSPT2', 'GSPT1', 'PABPC1', 'PABPC3', 'PABPC1L', 'PABPC4', 'PPP2R3C', 'PPP2CA', 'PPP2CB', 'PPP2R1A', 'PPP2R1B', 'PPP2R2A', 'PPP2R5A', 'PPP2R5B', 'PPP2R5C', 'PPP2R5D', 'PPP2R5E', 'PPP2R2D', 'MSI2', 'DAZAP1', 'CPSF6', 'CPSF7', 'CSTF2T', 'PPP1CA', 'PPP1CB', 'PPP1CC', 'NXF1', 'NXT1', 'NXT2']",0.5357294208641535,1.6803232209080077,1.5333165759864753
26,Homologous recombination,03440,"['BLM', 'RAD52', 'MRE11', 'RAD50', 'XRCC3', 'XRCC2', 'MUS81', 'NBN', 'RAD51', 'EME1', 'BRCA2', 'SSB', 'SYCP3', 'BRCA1', 'RBBP8', 'PALB2', 'UIMC1', 'FAM175A', 'BRIP1', 'BARD1', 'TOPBP1', 'ATM', 'BRE', 'BRCC3', 'SEM1', 'RAD51C', 'RAD51D', 'RAD51B', 'SSBP1', 'ABRAXAS1', 'BABAM1']",1.8702114695787004,0.505520878586195,0.3183951955674021
27,Tuberculosis,05152,"['RAF1', 'PIK3C3', 'EEA1', 'RAB7A', 'CTSD', 'CORO1A', 'EP300', 'STAT1', 'IFNGR2', 'IFNG', 'CREB1', 'TLR2', 'CIITA', 'TRAF6', 'MYD88', 'IRAK4', 'TLR4', 'CASP3', 'TNF', 'TNFRSF1A', 'TRADD', 'FADD', 'CASP10', 'CASP8', 'BID', 'APAF1', 'BAD', 'CASP9', 'BCL2', 'BAX', 'CD74', 'CTSS', 'IL10RA', 'TIRAP', 'ARHGEF12', 'RHOA', 'LSP1', 'KSR1', 'PLK3', 'VDR', 'CYP27B1', 'CAMP', 'IL23A', 'RIPK2', 'SYK', 'SRC', 'CARD9', 'MALT1', 'BCL10', 'IFNGR1', 'IL10RB', 'CYCS', 'HSPD1', 'HSPA9', 'RAB5A', 'RAB5B', 'RAB5C', 'FCGR2B', 'JAK1', 'JAK2', 'RFX5', 'RFXANK', 'RFXAP', 'NFYA', 'NFYB', 'NFYC', 'CEBPB', 'CEBPG', 'NFKB1', 'RELA', 'TLR1', 'TLR6', 'IL1B', 'TGFB1', 'TGFB3', 'IRAK1', 'IRAK2', 'TCIRG1', 'ATP6V0A2', 'ATP6V1H', 'ATP6V0C', 'ATP6V0B', 'ATP6V0A1', 'ATP6AP1', 'ATP6V0D1', 'LAMP1', 'LAMP2', 'CALM1', 'CALM2', 'CALM3', 'CALML3', 'CALML4', 'CAMK2B', 'CAMK2D', 'CAMK2G', 'SPHK2', 'PPP3CA', 'PPP3CB', 'PPP3CC', 'PPP3R1', 'MAPK1', 'MAPK3', 'AKT1', 'AKT2', 'MAPK8', 'MAPK9', 'MAPK14', 'MAPK11', 'MAPK13', 'MAPK12']",1.3238122133844585,0.799998102078767,0.5269367261187505
