"","Contrast","Pathway","FDR","Method","negativelog10FDR"
"116","X19O2NoCyA - X1O2NoCyA","Signaling pathways regulating pluripotency of stem cells",0.626069401912529,"Proteomics",0.203377521107502
"117","X19O2NoCyA - X1O2NoCyA","African trypanosomiasis",0.626069401912529,"Proteomics",0.203377521107502
"118","X19O2NoCyA - X1O2NoCyA","NOD-like receptor signaling pathway",0.626069401912529,"Proteomics",0.203377521107502
"119","X19O2NoCyA - X1O2NoCyA","Apoptosis",0.627034252776325,"Proteomics",0.202708734471623
"120","X19O2NoCyA - X1O2NoCyA","Butanoate metabolism",0.627034252776325,"Proteomics",0.202708734471623
"121","X19O2NoCyA - X1O2NoCyA","Morphine addiction",0.627034252776325,"Proteomics",0.202708734471623
"122","X19O2NoCyA - X1O2NoCyA","One carbon pool by folate",0.627034252776325,"Proteomics",0.202708734471623
"123","X19O2NoCyA - X1O2NoCyA","Arginine and proline metabolism",0.627034252776325,"Proteomics",0.202708734471623
"124","X19O2NoCyA - X1O2NoCyA","Adrenergic signaling in cardiomyocytes",0.627034252776325,"Proteomics",0.202708734471623
"125","X19O2NoCyA - X1O2NoCyA","Proteasome",0.627034252776325,"Proteomics",0.202708734471623
"126","X19O2NoCyA - X1O2NoCyA","Pyruvate metabolism",0.627034252776325,"Proteomics",0.202708734471623
"127","X19O2NoCyA - X1O2NoCyA","Primary bile acid biosynthesis",0.627034252776325,"Proteomics",0.202708734471623
"128","X19O2NoCyA - X1O2NoCyA","Hepatitis C",0.642121779128823,"Proteomics",0.192382599675373
"129","X19O2NoCyA - X1O2NoCyA","PI3K-Akt signaling pathway",0.642121779128823,"Proteomics",0.192382599675373
"130","X19O2NoCyA - X1O2NoCyA","Huntington disease",0.642121779128823,"Proteomics",0.192382599675373
"131","X19O2NoCyA - X1O2NoCyA","Biosynthesis of nucleotide sugars",0.642121779128823,"Proteomics",0.192382599675373
"132","X19O2NoCyA - X1O2NoCyA","Vasopressin-regulated water reabsorption",0.646274474383721,"Proteomics",0.189582996875125
"133","X19O2NoCyA - X1O2NoCyA","Insulin signaling pathway",0.654540799821013,"Proteomics",0.184063277173013
"134","X19O2NoCyA - X1O2NoCyA","Protein digestion and absorption",0.654540799821013,"Proteomics",0.184063277173013
"135","X19O2NoCyA - X1O2NoCyA","Leishmaniasis",0.657149834788871,"Proteomics",0.182335596950181
"136","X19O2NoCyA - X1O2NoCyA","Bacterial invasion of epithelial cells",0.657149834788871,"Proteomics",0.182335596950181
"137","X19O2NoCyA - X1O2NoCyA","Human cytomegalovirus infection",0.657149834788871,"Proteomics",0.182335596950181
"138","X19O2NoCyA - X1O2NoCyA","Measles",0.657149834788871,"Proteomics",0.182335596950181
"139","X19O2NoCyA - X1O2NoCyA","Autophagy - other",0.657149834788871,"Proteomics",0.182335596950181
"140","X19O2NoCyA - X1O2NoCyA","Sphingolipid signaling pathway",0.657149834788871,"Proteomics",0.182335596950181
"141","X19O2NoCyA - X1O2NoCyA","ECM-receptor interaction",0.657149834788871,"Proteomics",0.182335596950181
"142","X19O2NoCyA - X1O2NoCyA","JAK-STAT signaling pathway",0.657149834788871,"Proteomics",0.182335596950181
"143","X19O2NoCyA - X1O2NoCyA","Thyroid hormone synthesis",0.657149834788871,"Proteomics",0.182335596950181
"144","X19O2NoCyA - X1O2NoCyA","Th1 and Th2 cell differentiation",0.657149834788871,"Proteomics",0.182335596950181
"145","X19O2NoCyA - X1O2NoCyA","ABC transporters",0.657149834788871,"Proteomics",0.182335596950181
"146","X19O2NoCyA - X1O2NoCyA","Intestinal immune network for IgA production",0.657149834788871,"Proteomics",0.182335596950181
"147","X19O2NoCyA - X1O2NoCyA","Toll-like receptor signaling pathway",0.657149834788871,"Proteomics",0.182335596950181
"148","X19O2NoCyA - X1O2NoCyA","Bile secretion",0.657149834788871,"Proteomics",0.182335596950181
"149","X19O2NoCyA - X1O2NoCyA","Cortisol synthesis and secretion",0.657149834788871,"Proteomics",0.182335596950181
"150","X19O2NoCyA - X1O2NoCyA","C-type lectin receptor signaling pathway",0.657149834788871,"Proteomics",0.182335596950181
"151","X19O2NoCyA - X1O2NoCyA","Autoimmune thyroid disease",0.657149834788871,"Proteomics",0.182335596950181
"152","X19O2NoCyA - X1O2NoCyA","Steroid hormone biosynthesis",0.657149834788871,"Proteomics",0.182335596950181
"153","X19O2NoCyA - X1O2NoCyA","Herpes simplex virus 1 infection",0.657149834788871,"Proteomics",0.182335596950181
"154","X19O2NoCyA - X1O2NoCyA","Sphingolipid metabolism",0.657149834788871,"Proteomics",0.182335596950181
"155","X19O2NoCyA - X1O2NoCyA","PD-L1 expression and PD-1 checkpoint pathway in cancer",0.676445587395356,"Proteomics",0.169767131873968
"156","X19O2NoCyA - X1O2NoCyA","Selenocompound metabolism",0.676445587395356,"Proteomics",0.169767131873968
"157","X19O2NoCyA - X1O2NoCyA","Lipid and atherosclerosis",0.677197084972269,"Proteomics",0.169284920000761
"158","X19O2NoCyA - X1O2NoCyA","Glyoxylate and dicarboxylate metabolism",0.677197084972269,"Proteomics",0.169284920000761
"159","X19O2NoCyA - X1O2NoCyA","Rheumatoid arthritis",0.677197084972269,"Proteomics",0.169284920000761
"160","X19O2NoCyA - X1O2NoCyA","Aminoacyl-tRNA biosynthesis",0.677197084972269,"Proteomics",0.169284920000761
"161","X19O2NoCyA - X1O2NoCyA","Basal transcription factors",0.677197084972269,"Proteomics",0.169284920000761
"162","X19O2NoCyA - X1O2NoCyA","Nicotinate and nicotinamide metabolism",0.677197084972269,"Proteomics",0.169284920000761
"163","X19O2NoCyA - X1O2NoCyA","Glycerolipid metabolism",0.677197084972269,"Proteomics",0.169284920000761
"164","X19O2NoCyA - X1O2NoCyA","AMPK signaling pathway",0.677197084972269,"Proteomics",0.169284920000761
"165","X19O2NoCyA - X1O2NoCyA","Human immunodeficiency virus 1 infection",0.677197084972269,"Proteomics",0.169284920000761
"166","X19O2NoCyA - X1O2NoCyA","Amoebiasis",0.677197084972269,"Proteomics",0.169284920000761
"167","X19O2NoCyA - X1O2NoCyA","Neurotrophin signaling pathway",0.677197084972269,"Proteomics",0.169284920000761
"168","X19O2NoCyA - X1O2NoCyA","Alcoholic liver disease",0.677197084972269,"Proteomics",0.169284920000761
"169","X19O2NoCyA - X1O2NoCyA","Mucin type O-glycan biosynthesis",0.677197084972269,"Proteomics",0.169284920000761
"170","X19O2NoCyA - X1O2NoCyA","RNA polymerase",0.677197084972269,"Proteomics",0.169284920000761
"171","X19O2NoCyA - X1O2NoCyA","Pentose and glucuronate interconversions",0.684327347120927,"Proteomics",0.164736104360839
"172","X19O2NoCyA - X1O2NoCyA","Caffeine metabolism",0.684327347120927,"Proteomics",0.164736104360839
"173","X19O2NoCyA - X1O2NoCyA","Choline metabolism in cancer",0.684348467558605,"Proteomics",0.164722700909939
"174","X19O2NoCyA - X1O2NoCyA","Thiamine metabolism",0.692650486722232,"Proteomics",0.159485856266536
"175","X19O2NoCyA - X1O2NoCyA","Other glycan degradation",0.692650486722232,"Proteomics",0.159485856266536
"176","X19O2NoCyA - X1O2NoCyA","Longevity regulating pathway",0.692650486722232,"Proteomics",0.159485856266536
"177","X19O2NoCyA - X1O2NoCyA","Pertussis",0.694599241527023,"Proteomics",0.158265695256193
"178","X19O2NoCyA - X1O2NoCyA","Chronic myeloid leukemia",0.699312964201219,"Proteomics",0.155328420524436
"179","X19O2NoCyA - X1O2NoCyA","Chagas disease",0.716190967278275,"Proteomics",0.144971160685103
"180","X19O2NoCyA - X1O2NoCyA","Epstein-Barr virus infection",0.72158806898065,"Proteomics",0.141710656201569
"181","X19O2NoCyA - X1O2NoCyA","Pyrimidine metabolism",0.72158806898065,"Proteomics",0.141710656201569
"182","X19O2NoCyA - X1O2NoCyA","Legionellosis",0.721988580572295,"Proteomics",0.141469671452049
"183","X19O2NoCyA - X1O2NoCyA","Amphetamine addiction",0.721988580572295,"Proteomics",0.141469671452049
"184","X19O2NoCyA - X1O2NoCyA","Ras signaling pathway",0.72442253579141,"Proteomics",0.140008047842214
"185","X19O2NoCyA - X1O2NoCyA","Human T-cell leukemia virus 1 infection",0.72442253579141,"Proteomics",0.140008047842214
"186","X19O2NoCyA - X1O2NoCyA","Relaxin signaling pathway",0.72442253579141,"Proteomics",0.140008047842214
"187","X19O2NoCyA - X1O2NoCyA","Hypertrophic cardiomyopathy",0.72442253579141,"Proteomics",0.140008047842214
"188","X19O2NoCyA - X1O2NoCyA","GnRH signaling pathway",0.728832232313379,"Proteomics",0.137372429110937
"189","X19O2NoCyA - X1O2NoCyA","Melanogenesis",0.729729054722816,"Proteomics",0.136838361634704
"190","X19O2NoCyA - X1O2NoCyA","Cholesterol metabolism",0.729729054722816,"Proteomics",0.136838361634704
"191","X19O2NoCyA - X1O2NoCyA","Shigellosis",0.729729054722816,"Proteomics",0.136838361634704
"192","X19O2NoCyA - X1O2NoCyA","Glutathione metabolism",0.73300813397417,"Proteomics",0.134891206094891
"193","X19O2NoCyA - X1O2NoCyA","Hematopoietic cell lineage",0.73300813397417,"Proteomics",0.134891206094891
"194","X19O2NoCyA - X1O2NoCyA","Lipoic acid metabolism",0.73300813397417,"Proteomics",0.134891206094891
"195","X19O2NoCyA - X1O2NoCyA","Phagosome",0.734403049864678,"Proteomics",0.134065528243837
"196","X19O2NoCyA - X1O2NoCyA","Melanoma",0.734403049864678,"Proteomics",0.134065528243837
"197","X19O2NoCyA - X1O2NoCyA","Pancreatic cancer",0.734403049864678,"Proteomics",0.134065528243837
"198","X19O2NoCyA - X1O2NoCyA","Pathways in cancer",0.734403049864678,"Proteomics",0.134065528243837
"199","X19O2NoCyA - X1O2NoCyA","RNA degradation",0.737950683585804,"Proteomics",0.131972660618967
"200","X19O2NoCyA - X1O2NoCyA","Nucleotide metabolism",0.748526159042998,"Proteomics",0.125793017592793
"201","X19O2NoCyA - X1O2NoCyA","Non-homologous end-joining",0.751748702412216,"Proteomics",0.123927312859238
"202","X19O2NoCyA - X1O2NoCyA","Prostate cancer",0.757282807749165,"Proteomics",0.120741902655676
"203","X19O2NoCyA - X1O2NoCyA","Pancreatic secretion",0.77192022705066,"Proteomics",0.112427578863496
"204","X19O2NoCyA - X1O2NoCyA","Platelet activation",0.77192022705066,"Proteomics",0.112427578863496
"205","X19O2NoCyA - X1O2NoCyA","Th17 cell differentiation",0.77192022705066,"Proteomics",0.112427578863496
"206","X19O2NoCyA - X1O2NoCyA","Citrate cycle (TCA cycle)",0.77192022705066,"Proteomics",0.112427578863496
"207","X19O2NoCyA - X1O2NoCyA","Homologous recombination",0.77192022705066,"Proteomics",0.112427578863496
"208","X19O2NoCyA - X1O2NoCyA","Riboflavin metabolism",0.792610128127747,"Proteomics",0.100940382466263
"209","X19O2NoCyA - X1O2NoCyA","Endometrial cancer",0.795510952944003,"Proteomics",0.0993538364191672
"210","X19O2NoCyA - X1O2NoCyA","Fanconi anemia pathway",0.797640238086215,"Proteomics",0.0981929455464284
"211","X19O2NoCyA - X1O2NoCyA","Fatty acid elongation",0.797640238086215,"Proteomics",0.0981929455464284
"212","X19O2NoCyA - X1O2NoCyA","Ascorbate and aldarate metabolism",0.797640238086215,"Proteomics",0.0981929455464284
"213","X19O2NoCyA - X1O2NoCyA","Dilated cardiomyopathy",0.797640238086215,"Proteomics",0.0981929455464284
"214","X19O2NoCyA - X1O2NoCyA","Rap1 signaling pathway",0.802510374796759,"Proteomics",0.0955493443587807
"215","X19O2NoCyA - X1O2NoCyA","Cytokine-cytokine receptor interaction",0.811689675287551,"Proteomics",0.0906099782341534
"216","X19O2NoCyA - X1O2NoCyA","Folate biosynthesis",0.82599902850236,"Proteomics",0.0830204634741848
"217","X19O2NoCyA - X1O2NoCyA","Oocyte meiosis",0.827759525804069,"Proteomics",0.0820958127138118
"218","X19O2NoCyA - X1O2NoCyA","Biosynthesis of cofactors",0.827759525804069,"Proteomics",0.0820958127138118
"219","X19O2NoCyA - X1O2NoCyA","Drug metabolism - other enzymes",0.827759525804069,"Proteomics",0.0820958127138118
"220","X19O2NoCyA - X1O2NoCyA","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",0.827759525804069,"Proteomics",0.0820958127138118
"221","X19O2NoCyA - X1O2NoCyA","Inflammatory mediator regulation of TRP channels",0.827759525804069,"Proteomics",0.0820958127138118
"222","X19O2NoCyA - X1O2NoCyA","Wnt signaling pathway",0.827759525804069,"Proteomics",0.0820958127138118
"223","X19O2NoCyA - X1O2NoCyA","Vascular smooth muscle contraction",0.827759525804069,"Proteomics",0.0820958127138118
"224","X19O2NoCyA - X1O2NoCyA","Cellular senescence",0.827759525804069,"Proteomics",0.0820958127138118
"225","X19O2NoCyA - X1O2NoCyA","Fatty acid metabolism",0.827759525804069,"Proteomics",0.0820958127138118
"226","X19O2NoCyA - X1O2NoCyA","Hedgehog signaling pathway",0.827759525804069,"Proteomics",0.0820958127138118
"227","X19O2NoCyA - X1O2NoCyA","Systemic lupus erythematosus",0.827759525804069,"Proteomics",0.0820958127138118
"228","X19O2NoCyA - X1O2NoCyA","Endocrine and other factor-regulated calcium reabsorption",0.827759525804069,"Proteomics",0.0820958127138118
"229","X19O2NoCyA - X1O2NoCyA","Purine metabolism",0.827759525804069,"Proteomics",0.0820958127138118
"230","X19O2NoCyA - X1O2NoCyA","Renin-angiotensin system",0.827759525804069,"Proteomics",0.0820958127138118
"231","X19O2NoCyA - X1O2NoCyA","Malaria",0.827759525804069,"Proteomics",0.0820958127138118
"232","X19O2NoCyA - X1O2NoCyA","Circadian rhythm",0.827759525804069,"Proteomics",0.0820958127138118
"233","X19O2NoCyA - X1O2NoCyA","Non-alcoholic fatty liver disease",0.827759525804069,"Proteomics",0.0820958127138118
"234","X19O2NoCyA - X1O2NoCyA","MicroRNAs in cancer",0.827759525804069,"Proteomics",0.0820958127138118
"235","X19O2NoCyA - X1O2NoCyA","Small cell lung cancer",0.833806653877324,"Proteomics",0.0789346434737238
"236","X19O2NoCyA - X1O2NoCyA","Taurine and hypotaurine metabolism",0.838535307706369,"Proteomics",0.0764786460940178
"237","X19O2NoCyA - X1O2NoCyA","Focal adhesion",0.843084082164459,"Proteomics",0.0741291103111189
"238","X19O2NoCyA - X1O2NoCyA","Hippo signaling pathway",0.847377472479537,"Proteomics",0.0719230858954197
