,pathway,code,nodes,"1% O2, CyA+-1% O2, CyA-","1% O2, CyA--19% O2, CyA-","19% O2, CyA--1% O2, CyA+"
10,Phagosome,04145,"['STX18', 'ITGB1', 'PIK3C3', 'EEA1', 'CYBA', 'NCF4', 'RAC1', 'TUBB', 'HGS', 'M6PR', 'PIKFYVE', 'STX12', 'STX7', 'SCARB1', 'CALR', 'CANX', 'TFRC', 'CORO1A', 'SEC22B', 'RAB5A', 'RAB5B', 'RAB5C', 'RAB7A', 'DYNC1H1', 'DYNC1I2', 'DYNC1LI2', 'DYNC1LI1', 'DYNC2H1', 'TUBA4A', 'TUBAL3', 'TUBA1C', 'TUBB3', 'TUBB4B', 'TUBB2A']",0.23191576096639413,0.10230296106105977,0.078021172965962
11,Basal cell carcinoma,05217,"['APC', 'CTNNB1', 'TP53', 'BAX', 'FZD6', 'LEF1', 'DVL2']",0.5156937146274162,0.6549151111270265,1.4259657419998544
12,Non-small cell lung cancer,05223,"['CASP9', 'BAD', 'STK4', 'RB1', 'GRB2', 'TP53', 'BAX', 'PRKCA', 'CDK6', 'NRAS', 'PLCG1', 'PLCG2', 'MAP2K1', 'MAP2K2', 'BRAF', 'ARAF', 'EML4', 'STAT3', 'STAT5B', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'MAPK1', 'MAPK3', 'KIF5B']",4.345523554716367,4.242550711604231,1.0546228174514265
13,cGMP-PKG signaling pathway,04022,"['RHOA', 'BAD', 'VASP', 'INSR', 'PPP1R12A', 'ITPR1', 'ITPR2', 'ITPR3', 'CACNA1D', 'ROCK1', 'ROCK2', 'NFATC1', 'NFATC2', 'NFATC3', 'MEF2D', 'MAP2K1', 'MAP2K2', 'CREB1', 'ATF2', 'PIK3CG', 'VDAC1', 'VDAC2', 'VDAC3', 'PPIF', 'GNA13', 'PPP1CA', 'PPP1CB', 'PPP1CC', 'PLCB3', 'PPP3CA', 'PPP3CC', 'ATP2A2', 'ATP2A3', 'MAPK1', 'MAPK3', 'ATP1A1', 'ATP1A3', 'ATP1B3', 'ATP2B1', 'GTF2I', 'SLC25A4', 'SLC25A5', 'SLC25A6', 'CALM1', 'CALML3', 'GNAI2', 'GNAI3']",0.8213439897617084,3.1226133140605032,11.844423973143186
14,Steroid hormone biosynthesis,00140,"['COMT', 'SULT1E1', 'HSD17B8', 'HSD17B7', 'HSD17B12']",0.23299657117594214,0.14712549698999505,0.11513050835725273
15,HIF-1 signaling pathway,04066,"['CUL2', 'RBX1', 'ELOB', 'ELOC', 'ARNT', 'SLC2A1', 'MTOR', 'PDK1', 'GAPDH', 'PFKFB3', 'TF', 'TFRC', 'IFNG', 'STAT3', 'EIF4E', 'RPS6', 'INSR', 'PLCG1', 'PLCG2', 'PRKCA', 'PDHB', 'RELA', 'NFKB1', 'MAP2K1', 'MAP2K2', 'EGLN1', 'CREBBP', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'LDHAL6A', 'LDHA', 'LDHB', 'PDHA1', 'CAMK2B', 'CAMK2D', 'HK1', 'HK2', 'PFKL', 'PFKM', 'PFKP', 'ALDOA', 'ALDOC', 'ENO1', 'PGK1', 'PGK2', 'EIF4E2', 'RPS6KB1', 'MAPK1', 'MAPK3']",3.296922875602937,3.9470511483375237,1.1406201356642325
16,Glutamatergic synapse,04724,"['GNAS', 'ITPR1', 'ITPR2', 'ITPR3', 'PRKCA', 'GNB1', 'GNB2', 'GNB4', 'GNG5', 'PRKACA', 'PRKACB', 'PLCB3', 'GNAI2', 'GNAI3', 'PPP3CA', 'PPP3CC', 'GRK2', 'MAPK1', 'MAPK3', 'HOMER1']",0.17527106021969732,0.2511634893877784,0.09812625025711756
17,Parkinson disease,05012,"['PARK7', 'UCHL1', 'HTRA2', 'CASP9', 'CASP3', 'EIF2AK3', 'EIF2S1', 'HSPA5', 'PLCG1', 'TUBB', 'BAX', 'BCL2L1', 'TRAP1', 'TP53', 'DAXX', 'MCU', 'SOD1', 'CYCS', 'KEAP1', 'UBE2L3', 'UBE2L6', 'NDUFV1', 'NDUFV2', 'NDUFV3', 'NDUFA2', 'NDUFA4', 'NDUFA5', 'NDUFA6', 'NDUFA7', 'NDUFA9', 'NDUFA10', 'NDUFB3', 'NDUFB4', 'NDUFB5', 'NDUFB6', 'NDUFB7', 'NDUFB9', 'NDUFB10', 'NDUFB11', 'NDUFS1', 'NDUFS2', 'NDUFS3', 'NDUFS6', 'NDUFS7', 'NDUFS8', 'NDUFC2', 'SDHA', 'SDHB', 'UQCRFS1', 'CYC1', 'VDAC1', 'PPIF', 'VDAC2', 'VDAC3', 'GNAS', 'PSMA6', 'PSMA2', 'PSMA4', 'PSMA7', 'PSMA5', 'PSMA1', 'PSMA3', 'PSMB6', 'PSMB7', 'PSMB3', 'PSMB2', 'PSMB5', 'PSMB1', 'PSMB4', 'PSMC2', 'PSMC1', 'PSMC4', 'PSMC6', 'PSMC3', 'PSMC5', 'PSMD2', 'PSMD1', 'PSMD3', 'PSMD9', 'PSMD12', 'PSMD11', 'PSMD6', 'PSMD7', 'PSMD13', 'PSMD4', 'PSMD14', 'PSMD8', 'ITPR1', 'ITPR2', 'ITPR3', 'MFN1', 'MFN2', 'UBA1', 'RPS27A', 'UBA52', 'UQCRQ', 'UQCR10', 'UQCRB', 'UQCRC1', 'UQCRC2', 'UQCRH', 'SLC25A4', 'SLC25A5', 'SLC25A6', 'GNAI2', 'GNAI3', 'PRKACA', 'PRKACB', 'PSMA8', 'ADRM1', 'CALM1', 'CALML3', 'CAMK2B', 'CAMK2D', 'KIF5B', 'KLC2', 'KLC4', 'TUBA4A', 'TUBAL3', 'TUBA1C', 'TUBB3', 'TUBB4B', 'TUBB2A', 'MAPK9', 'TXN2', 'TXN']",3.514117855439536,9.604898340566583,7.135387899567473
18,Amoebiasis,05146,"['FN1', 'CASP3', 'HSPB1', 'IFNG', 'PRDX1', 'VCL', 'NFKB1', 'RELA', 'GNAS', 'PRKCA', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'PLCB3', 'PRKACA', 'PRKACB', 'SERPINB9', 'SERPINB3']",4.198378859941058,5.386650737701161,5.88883934313192
19,Hypertrophic cardiomyopathy,05410,"['DAG1', 'EMD', 'LMNA', 'ITGB1', 'ITGB7', 'TPM3', 'TPM4', 'ACTB']",1.0178791714742739,0.4111841524138241,5.167866412274522
20,N-Glycan biosynthesis,00510,"['ALG6', 'FUT8', 'MGAT3', 'MGAT2', 'GANAB', 'MOGS', 'ALG11', 'ALG1', 'DPM1', 'ALG8', 'MGAT1', 'MAN1B1', 'ST6GAL1', 'STT3B', 'STT3A', 'MAN1A1', 'DAD1', 'DDOST', 'RPN1', 'RPN2']",0.33022627918468667,0.3430414767496824,0.2243052905424157
21,Oocyte meiosis,04114,"['CDK1', 'CCNB2', 'MAP2K1', 'CCNB1', 'FBXO5', 'CDK2', 'PLK1', 'AURKA', 'SMC3', 'SLK', 'BUB1', 'ESPL1', 'RBX1', 'CUL1', 'SKP1', 'ITPR1', 'ITPR2', 'ITPR3', 'YWHAE', 'MAD2L1', 'MAD1L1', 'RPS6KA1', 'RPS6KA3', 'MAPK1', 'MAPK3', 'ANAPC10', 'ANAPC2', 'ANAPC4', 'ANAPC5', 'ANAPC7', 'ANAPC1', 'CDC23', 'CDC16', 'CDC27', 'PTTG1', 'CCNE2', 'CAMK2B', 'CAMK2D', 'CALM1', 'CALML3', 'PPP3CA', 'PPP3CC', 'CPEB4', 'PRKACA', 'PRKACB', 'YWHAQ', 'YWHAB', 'YWHAG', 'YWHAH', 'YWHAZ', 'PPP1CA', 'PPP1CB', 'PPP1CC', 'MAPK14', 'PPP2R5A', 'PPP2R5C', 'PPP2R5D', 'PPP2R5E', 'PPP2CA', 'PPP2CB', 'PPP2R1A', 'PPP2R1B']",0.33298643740022665,2.6454309573761057,10.3244768143324
22,Wnt signaling pathway,04310,"['SMAD3', 'ROCK2', 'RHOA', 'MYC', 'SMAD4', 'RUVBL1', 'CHD8', 'MAP3K7', 'RBX1', 'CUL1', 'SKP1', 'CACYBP', 'APC', 'TP53', 'CTNNB1', 'PSEN1', 'SENP2', 'CSNK1E', 'NFATC1', 'NFATC2', 'NFATC3', 'PRKCA', 'FZD6', 'RAC1', 'RAC2', 'LEF1', 'CSNK2B', 'PPP3CA', 'PPP3CC', 'CAMK2B', 'CAMK2D', 'PLCB3', 'MAPK9', 'DAAM1', 'DVL2', 'TLE3', 'CTBP1', 'CREBBP', 'CSNK1A1', 'TBL1XR1', 'PRKACA', 'PRKACB', 'CSNK2A1', 'CSNK2A2']",3.4868780976816165,3.2065019296981614,1.3338377255716516
23,mRNA surveillance pathway,03015,"['UPF1', 'UPF2', 'SMG1', 'SMG5', 'SMG7', 'SMG6', 'ETF1', 'RNGTT', 'RNMT', 'PABPN1', 'PELO', 'FIP1L1', 'NUDT21', 'PCF11', 'CPSF3', 'CPSF2', 'CPSF1', 'CPSF4', 'CSTF1', 'CSTF2', 'CSTF3', 'SYMPK', 'WDR82', 'SSU72', 'RBM8A', 'EIF4A3', 'CASC3', 'ACIN1', 'RNPS1', 'SAP18', 'SRRM1', 'PNN', 'NCBP1', 'DDX39B', 'NCBP2', 'GLE1', 'TARDBP', 'HBS1L', 'WDR33', 'ALYREF', 'PYM1', 'FUS', 'UPF3B', 'GSPT1', 'PABPC1', 'PABPC4', 'PPP2CA', 'PPP2CB', 'PPP2R1A', 'PPP2R1B', 'PPP2R2A', 'PPP2R5A', 'PPP2R5C', 'PPP2R5D', 'PPP2R5E', 'PPP2R2D', 'MSI2', 'DAZAP1', 'CPSF6', 'CPSF7', 'CSTF2T', 'PPP1CA', 'PPP1CB', 'PPP1CC', 'NXF1', 'NXT1']",0.12581252751641958,0.06941909653374076,0.000662597666616892
24,Homologous recombination,03440,"['BLM', 'MRE11', 'RAD50', 'NBN', 'SSB', 'BRCA1', 'RBBP8', 'UIMC1', 'FAM175A', 'TOPBP1', 'ATM', 'BRE', 'BRCC3', 'SSBP1', 'BABAM1']",0.13940722508991196,0.150427525210039,0.13821391841586658
25,Tuberculosis,05152,"['PIK3C3', 'EEA1', 'RAB7A', 'CTSD', 'CORO1A', 'STAT1', 'IFNG', 'CREB1', 'MYD88', 'IRAK4', 'CASP3', 'TRADD', 'FADD', 'CASP8', 'BID', 'BAD', 'CASP9', 'BAX', 'CD74', 'CTSS', 'RHOA', 'LSP1', 'RIPK2', 'SYK', 'BCL10', 'CYCS', 'HSPD1', 'HSPA9', 'RAB5A', 'RAB5B', 'RAB5C', 'JAK1', 'RFX5', 'NFYA', 'NFYB', 'NFYC', 'CEBPG', 'NFKB1', 'RELA', 'TGFB1', 'ATP6V0A2', 'ATP6V1H', 'ATP6V0C', 'ATP6V0A1', 'ATP6AP1', 'ATP6V0D1', 'LAMP1', 'LAMP2', 'CALM1', 'CALML3', 'CAMK2B', 'CAMK2D', 'PPP3CA', 'PPP3CC', 'MAPK1', 'MAPK3', 'MAPK9', 'MAPK14']",0.45672906651915574,3.5354796751667994,11.689566024223824
26,Cell cycle,04110,"['ORC6', 'ORC5', 'ORC4', 'ORC2', 'ORC1', 'MCM7', 'MCM6', 'MCM5', 'MCM4', 'MCM3', 'MCM2', 'CDK1', 'BUB1B', 'PCNA', 'PLK1', 'BUB1', 'BUB3', 'SFN', 'PRKDC', 'WEE1', 'RB1', 'TP53', 'SMAD4', 'CDC7', 'CDC45', 'CDC6', 'CDK7', 'CDK2', 'TTK', 'SMC3', 'RBL1', 'MYC', 'ESPL1', 'MAD1L1', 'RAD21', 'SKP1', 'CUL1', 'RBX1', 'ATM', 'ATR', 'YWHAE', 'CHEK1', 'CHEK2', 'TGFB1', 'SMAD2', 'SMAD3', 'CDC25B', 'CCNB1', 'CCNB2', 'CDK6', 'TFDP1', 'ANAPC10', 'ANAPC2', 'ANAPC4', 'ANAPC5', 'ANAPC7', 'ANAPC1', 'CDC23', 'CDC16', 'CDC27', 'MAD2L1', 'YWHAQ', 'YWHAB', 'YWHAG', 'YWHAH', 'YWHAZ', 'CREBBP', 'PTTG1', 'SMC1A', 'CCNA2', 'CCNE2', 'STAG1', 'STAG2', 'E2F4', 'HDAC1', 'HDAC2']",0.3414757184057553,0.518994064558539,6.378630352478718
27,Viral myocarditis,05416,"['DAG1', 'CASP8', 'BID', 'CASP9', 'CASP3', 'ICAM1', 'FYN', 'CYCS', 'ITGAL', 'RAC1', 'RAC2', 'ACTB']",0.4319468190562793,0.15342649370836425,0.3409966707897842
28,Fc epsilon RI signaling pathway,04664,"['FYN', 'PRKCA', 'BTK', 'SYK', 'LYN', 'GRB2', 'ALOX5AP', 'INPP5D', 'MAP2K4', 'MAP2K7', 'MAP2K3', 'MAP2K6', 'PLCG1', 'PLCG2', 'MAP2K1', 'MAP2K2', 'NRAS', 'RAC1', 'RAC2', 'MAPK14', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'MAPK1', 'MAPK3', 'MAPK9', 'VAV1', 'VAV2']",6.868579900212346,3.2739932715213684,0.0878091821041945
29,GnRH secretion,04929,"['ITPR1', 'ITPR2', 'ITPR3', 'PRKCA', 'NRAS', 'MAP2K1', 'MAP2K2', 'PLCB3', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'MAPK1', 'MAPK3', 'ARRB2']",5.887185373145525,4.3626694362807505,0.057627927543460494
30,Autophagy - other,04136,"['MTOR', 'ATG101', 'IGBP1', 'PIK3R4', 'PIK3C3', 'ATG3', 'ATG16L1', 'ATG5', 'RPTOR', 'PPP2CA', 'PPP2CB', 'GABARAPL2', 'ATG4B']",0.9530411869918853,0.7255739707246857,1.4058616961974293
31,T cell receptor signaling pathway,04660,"['IFNG', 'IKBKB', 'IKBKG', 'BCL10', 'CARD11', 'PRKCQ', 'GRB2', 'PLCG1', 'FYN', 'LCK', 'PTPRC', 'PTPN6', 'MAP3K7', 'MAP2K7', 'DLG1', 'CHUK', 'NFKBIB', 'NFKBIE', 'NFKB1', 'RELA', 'NRAS', 'NFATC2', 'NFATC1', 'NFATC3', 'CDC42', 'RHOA', 'PAK2', 'NCK1', 'MAP2K1', 'MAP2K2', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'PPP3CA', 'PPP3CC', 'VAV1', 'VAV2', 'BUB1B', 'MAPK1', 'MAPK3', 'MAPK9', 'MAPK14']",4.384525161534658,2.511569303891622,0.1662029488843819
32,Lysine degradation,00310,"['GCDH', 'ALDH9A1', 'CAMKMT', 'HADHA', 'ECHS1', 'HADH', 'DLST', 'DLD', 'SETD7', 'PRDM2', 'EZH2', 'SETD2', 'PLOD3', 'PLOD1', 'SETDB1', 'DHTKD1', 'ACAT1', 'ACAT2', 'EHMT2', 'KMT5A', 'KMT2A', 'NSD3', 'KMT2E', 'SMYD2', 'KMT2C', 'SUV39H1', 'NSD2', 'EHMT1', 'KMT2D', 'SETD1A', 'KMT2B', 'COLGALT1', 'ALDH2', 'ALDH3A2']",6.565526770577918,4.679763057893873,1.9919138614245526
33,Phosphatidylinositol signaling system,04070,"['CDIPT', 'PIKFYVE', 'DGKA', 'MTM1', 'ITPK1', 'PLCG1', 'PLCG2', 'PI4KA', 'IMPAD1', 'MTMR14', 'PIK3C3', 'PLCB3', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'PIP5K1A', 'PI4K2B', 'PI4K2A', 'PIK3C2A', 'CDS2', 'DGKZ', 'DGKD', 'INPP5B', 'PIP4K2A', 'PIP4K2C', 'PIP4K2B', 'IMPA1', 'ITPKB', 'INPP5D', 'INPPL1', 'MTMR1', 'MTMR6', 'MTMR4', 'IP6K1', 'PPIP5K2', 'SACM1L']",3.7247120899669706,3.911015410431522,0.09049143535422352
34,Serotonergic synapse,04726,"['GNAS', 'CASP3', 'MAP2K1', 'APP', 'ITPR1', 'ITPR2', 'ITPR3', 'PRKCA', 'GNB1', 'GNB2', 'GNB4', 'GNG5', 'CACNA1D', 'NRAS', 'ARAF', 'BRAF', 'PRKACA', 'PRKACB', 'PLCB3', 'GNAI2', 'GNAI3', 'MAPK1', 'MAPK3']",0.21018279209456436,0.11874683443773953,0.025055638180087016
35,Melanogenesis,04916,"['GNAS', 'CTNNB1', 'FZD6', 'LEF1', 'CREB1', 'PRKCA', 'MAP2K1', 'MAP2K2', 'NRAS', 'DVL2', 'PRKACA', 'PRKACB', 'CAMK2B', 'CAMK2D', 'CALM1', 'CALML3', 'GNAI2', 'GNAI3', 'PLCB3', 'CREBBP', 'MAPK1', 'MAPK3']",0.525568366639393,2.111481318245096,15.833102064330573
36,Epstein-Barr virus infection,05169,"['SNW1', 'NCOR2', 'MYC', 'RB1', 'USP7', 'TP53', 'TRADD', 'ITGAL', 'ICAM1', 'MAP3K7', 'LYN', 'SYK', 'PLCG2', 'TBK1', 'IRF3', 'TAPBP', 'PDIA3', 'CALR', 'B2M', 'SIN3A', 'SAP30', 'RUNX3', 'BAX', 'CDK2', 'TRAF2', 'STAT1', 'STAT3', 'RAC1', 'BTK', 'BLNK', 'MAVS', 'JAK1', 'STAT2', 'ISG15', 'MYD88', 'FADD', 'CASP3', 'CASP8', 'CASP9', 'BID', 'CD19', 'CHUK', 'FAS', 'CYCS', 'TRAF5', 'NFKBIB', 'NFKBIE', 'NFKB1', 'RELA', 'RELB', 'NFKB2', 'MAP2K4', 'MAP2K7', 'MAP2K3', 'MAP2K6', 'PSMC2', 'PSMC1', 'PSMC4', 'PSMC6', 'PSMC3', 'PSMC5', 'PSMD2', 'PSMD1', 'PSMD3', 'PSMD12', 'PSMD11', 'PSMD6', 'PSMD7', 'PSMD13', 'PSMD4', 'PSMD14', 'PSMD8', 'CDK6', 'IRAK4', 'IKBKB', 'IKBKG', 'RBPJL', 'HDAC1', 'HDAC2', 'TAB1', 'MAPK9', 'MAPK14', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'TAP1', 'CCNA2', 'CCNE2', 'OAS1', 'OAS2', 'OAS3']",3.0586756414353657,2.803581046551888,0.3215727207986953
37,Terpenoid backbone biosynthesis,00900,"['MVK', 'HMGCR', 'MVD', 'RCE1', 'PMVK', 'ZMPSTE24', 'FDPS', 'DHDDS', 'FNTA', 'ACAT1', 'ACAT2', 'HMGCS1', 'IDI1']",1.7130475233694182,2.7221061588652185,4.542834997979035
38,cAMP signaling pathway,04024,"['GNAS', 'BRAF', 'RHOA', 'PPP1R12A', 'BAD', 'NFATC1', 'ABCC4', 'LIPE', 'AFDN', 'CACNA1D', 'RAP1A', 'RAP1B', 'MAP2K1', 'MAP2K2', 'CREB1', 'ROCK1', 'ROCK2', 'CAMK4', 'NFKB1', 'RELA', 'RRAS2', 'RAC1', 'RAC2', 'ATP1A1', 'ATP1A3', 'ATP1B3', 'GNAI2', 'GNAI3', 'PRKACA', 'PRKACB', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'MAPK1', 'MAPK3', 'CALM1', 'CALML3', 'ATP2B1', 'MAPK9', 'CAMK2B', 'CAMK2D', 'CREBBP', 'PPP1CA', 'PPP1CB', 'PPP1CC', 'ACOX1', 'VAV1', 'VAV2']",3.6374090309687976,7.014388538046375,8.539902234826343
39,FoxO signaling pathway,04068,"['INSR', 'GRB2', 'STK4', 'SIRT1', 'CDK2', 'BCL6', 'SOD2', 'ATM', 'AGAP2', 'CSNK1E', 'BNIP3', 'SMAD3', 'SMAD4', 'STAT3', 'SETD7', 'PRMT1', 'USP7', 'CAT', 'IKBKB', 'FOXO1', 'NRAS', 'MAP2K1', 'MAP2K2', 'BRAF', 'ARAF', 'CCNB1', 'CCNB2', 'PLK1', 'S1PR4', 'TGFBR2', 'TGFB1', 'CHUK', 'MAPK9', 'MAPK1', 'MAPK3', 'PRKAA1', 'PRKAG1', 'PCK2', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'HOMER1', 'GABARAPL2', 'MAPK14']",2.753767609689972,5.411025290636865,3.4408535539358205
40,Amino sugar and nucleotide sugar metabolism,00520,"['NAGK', 'PGM3', 'NANS', 'GNPNAT1', 'GALT', 'UGDH', 'TSTA3', 'UGP2', 'GNE', 'CMAS', 'GALE', 'MPI', 'GALK1', 'GMDS', 'GPI', 'UAP1', 'PGM2', 'GNPDA1', 'GFPT1', 'HEXA', 'HEXB', 'HK1', 'HK2', 'PMM2', 'PGM1', 'GMPPB', 'GMPPA']",5.747099792333245,7.312582456848766,0.17315048279056905
41,Porphyrin metabolism,00860,"['CPOX', 'HCCS', 'POR', 'COX15', 'GUSB', 'FECH', 'UROD', 'HMBS', 'MMAB', 'BLVRB', 'EPRS', 'HMOX2', 'EARS2']",0.30030185884693417,0.20153332498202828,0.4689786884663719
42,Glucagon signaling pathway,04922,"['GNAS', 'FOXO1', 'PRMT1', 'PFKFB1', 'SIRT1', 'PKM', 'CREB1', 'ATF2', 'PPP4C', 'CPT1A', 'ACACA', 'ITPR1', 'ITPR2', 'ITPR3', 'PFKL', 'PFKM', 'PFKP', 'PRKACA', 'PRKACB', 'GYS1', 'PYGB', 'PLCB3', 'PPP4R3A', 'CREBBP', 'PCK2', 'CALM1', 'CALML3', 'PPP3CA', 'PPP3CC', 'PRKAA1', 'PRKAG1', 'CAMK2B', 'CAMK2D']",0.6953537317277674,4.517053616270682,26.58941419477011
43,Relaxin signaling pathway,04926,"['GNAS', 'TGFB1', 'SMAD2', 'ACTA2', 'PRKCA', 'TGFBR2', 'GRB2', 'NFKB1', 'RELA', 'GNB1', 'GNB2', 'GNB4', 'GNG5', 'CREB1', 'ATF2', 'NRAS', 'MAP2K1', 'MAP2K2', 'SHC1', 'MAP2K4', 'MAP2K7', 'MAPK1', 'MAPK3', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'PRKACA', 'PRKACB', 'GNAI2', 'GNAI3', 'PLCB3', 'MAPK14', 'MAPK9', 'ARRB2']",2.2789021275205297,1.934680244362456,0.0055192702716909195
44,VEGF signaling pathway,04370,"['CDC42', 'HSPB1', 'NFATC2', 'PXN', 'CASP9', 'BAD', 'PLCG1', 'PLCG2', 'MAPKAPK3', 'PRKCA', 'MAP2K1', 'MAP2K2', 'NRAS', 'RAC1', 'RAC2', 'PPP3CA', 'PPP3CC', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'MAPK14', 'MAPK1', 'MAPK3']",4.515558978006258,4.093235144788458,0.8072391479313841
45,Endometrial cancer,05213,"['CTNNB1', 'APC', 'BAD', 'CASP9', 'ILK', 'GRB2', 'MLH1', 'MYC', 'TP53', 'BAX', 'NRAS', 'LEF1', 'MAP2K1', 'MAP2K2', 'BRAF', 'ARAF', 'PIK3CA', 'PIK3CB', 'PIK3CD', 'PIK3R1', 'MAPK1', 'MAPK3']",3.313531820686557,5.300874827572071,1.9108819260804475
